hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr
HGNC:31512	MIR129-1	microRNA 129-1	non-coding RNA	"RNA, micro"	Approved	7q32.1	07q32.1	hsa-mir-129-1		MIRN129-1				2004/4/23	2008/12/18		2019/1/30	406917	ENSG00000207705		uc011koi.3		NR_029596				MGI:2676815	RGD:2325456				MI0000252																			HGNC:31512
HGNC:31513	MIR129-2	microRNA 129-2	non-coding RNA	"RNA, micro"	Approved	11p11.2	11p11.2	hsa-mir-129-2		MIRN129-2				2004/4/23	2008/12/18		2019/1/30	406918	ENSG00000199077		uc001mxo.2		NR_029697				MGI:3618711	RGD:2325612				MI0000473																			HGNC:31513
HGNC:31514	MIR130A	microRNA 130a	non-coding RNA	"RNA, micro"	Approved	11q12.1	11q12.1	hsa-mir-130a		MIRN130A				2004/4/23	2008/12/18		2019/1/30	406919	ENSG00000208009		uc001nku.1		NR_029673				MGI:2676816	RGD:2325385			610175	MI0000448																			HGNC:31514
HGNC:31515	MIR130B	microRNA 130b	non-coding RNA	"RNA, micro"	Approved	22q11.21	22q11.21	hsa-mir-130b		MIRN130B				2004/4/23	2008/12/18		2019/1/30	406920	ENSG00000283871		uc011aii.1		NR_029845				MGI:3618716	RGD:2325573			613682	MI0000748																			HGNC:31515
HGNC:31516	MIR132	microRNA 132	non-coding RNA	"RNA, micro"	Approved	17p13.3	17p13.3	hsa-mir-132		MIRN132				2004/4/23	2008/12/18		2019/1/18	406921	ENSG00000267200		uc010vqt.1		NR_029674				MGI:2676817	RGD:2325572			610016	MI0000449																			HGNC:31516
HGNC:31517	MIR133A1	microRNA 133a-1	non-coding RNA	"RNA, micro"	Approved	18q11.2	18q11.2	hsa-mir-133a-1		MIRN133A1				2004/4/23	2008/12/18		2019/1/30	406922	ENSG00000283927		uc021uib.1		NR_029675				MGI:2676818	RGD:2325571			610254	MI0000450																			HGNC:31517
HGNC:31518	MIR133A2	microRNA 133a-2	non-coding RNA	"RNA, micro"	Approved	20q13.33	20q13.33	hsa-mir-133a-2		MIRN133A2				2004/4/23	2008/12/18		2019/1/30	406923	ENSG00000284508		uc011aal.1		NR_029676				MGI:3618718				610255	MI0000451																			HGNC:31518
HGNC:31759	MIR133B	microRNA 133b	non-coding RNA	"RNA, micro"	Approved	6p12.2	06p12.2	hsa-mir-133b		MIRN133B				2004/7/22	2008/12/18		2019/1/30	442890	ENSG00000199080		uc010jzo.3		NR_029903				MGI:3618720	RGD:2325527			610946	MI0000822																			HGNC:31759
HGNC:31519	MIR134	microRNA 134	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-134		MIRN134				2004/4/23	2008/12/18		2019/1/31	406924	ENSG00000207993		uc010txo.1		NR_029698				MGI:2676819	RGD:2325429			610164	MI0000474																			HGNC:31519
HGNC:31520	MIR135A1	microRNA 135a-1	non-coding RNA	"RNA, micro"	Approved	3p21.2	03p21.2	hsa-mir-135a-1		MIRN135-1|MIRN135A1	microRNA 135-1			2004/4/23	2008/12/18	2004/7/21	2019/1/30	406925	ENSG00000207926		uc010hmf.3		NR_029677				MGI:2676820					MI0000452																			HGNC:31520
HGNC:31521	MIR135A2	microRNA 135a-2	non-coding RNA	"RNA, micro"	Approved	12q23.1	12q23.1	hsa-mir-135a-2		MIRN135-2|MIRN135A2	microRNA 135-2			2004/4/23	2008/12/18	2004/7/21	2019/1/30	406926	ENSG00000207586		uc001tfb.3		NR_029678				MGI:3618729	RGD:2325347				MI0000453																			HGNC:31521
HGNC:31760	MIR135B	microRNA 135b	non-coding RNA	"RNA, micro"	Approved	1q32.1	01q32.1	hsa-mir-135b		MIRN135B				2004/7/22	2008/12/18		2019/1/30	442891	ENSG00000199059		uc010prh.2		NR_029893				MGI:3618732	RGD:2325610				MI0000810																			HGNC:31760
HGNC:31522	MIR136	microRNA 136	non-coding RNA	"RNA, micro"	Approved	14q32.2	14q32.2	hsa-mir-136		MIRN136				2004/4/23	2008/12/18		2019/1/31	406927	ENSG00000207942		uc010txk.2		NR_029699			22967897	MGI:2676821	RGD:2325384			611710	MI0000475																			HGNC:31522
HGNC:31523	MIR137	microRNA 137	non-coding RNA	"RNA, micro"	Approved	1p21.3	01p21.3	hsa-mir-137		MIRN137				2004/4/23	2008/12/18		2019/1/30	406928	ENSG00000284202		uc021oqk.1		NR_029679				MGI:2676822	RGD:2325570			614304	MI0000454																			HGNC:31523
HGNC:31524	MIR138-1	microRNA 138-1	non-coding RNA	"RNA, micro"	Approved	3p21.32	03p21.32	hsa-mir-138-1		MIRN138-1				2004/4/23	2008/12/18		2019/1/30	406929	ENSG00000207954		uc011azu.1		NR_029700				MGI:2676823	RGD:2325568			613394	MI0000476																			HGNC:31524
HGNC:31525	MIR138-2	microRNA 138-2	non-coding RNA	"RNA, micro"	Approved	16q13	16q13	hsa-mir-138-2		MIRN138-2				2004/4/23	2008/12/18		2019/1/30	406930	ENSG00000207649		uc002ekc.4		NR_029680				MGI:3618733	RGD:2325569			613395	MI0000455																			HGNC:31525
HGNC:31526	MIR139	microRNA 139	non-coding RNA	"RNA, micro"	Approved	11q13.4	11q13.4	hsa-mir-139		MIRN139				2004/4/23	2008/12/18		2019/1/31	406931	ENSG00000272036		uc001osp.1		NR_029603			25778535	MGI:2676824	RGD:2325383			615017	MI0000261																			HGNC:31526
HGNC:31527	MIR140	microRNA 140	non-coding RNA	"RNA, micro"	Approved	16q22.1	16q22.1	hsa-mir-140		MIRN140				2004/4/23	2008/12/18		2019/1/31	406932	ENSG00000208017		uc002exx.2		NR_029681			18945805	MGI:2676825	RGD:2325351			611894	MI0000456																			HGNC:31527
HGNC:31528	MIR141	microRNA 141	non-coding RNA	"RNA, micro"	Approved	12p13.31	12p13.31	hsa-mir-141		MIRN141				2004/4/23	2008/12/18		2019/1/24	406933	ENSG00000207708		uc009zfm.2		NR_029682				MGI:2676826	RGD:2325407			612093	MI0000457																			HGNC:31528
HGNC:31529	MIR142	microRNA 142	non-coding RNA	"RNA, micro"	Approved	17q22	17q22	hsa-mir-142		MIRN142				2004/4/23	2008/12/18		2019/1/30	406934	ENSG00000284353		uc060hxw.1		NR_029683			24401604	MGI:2676827	RGD:2325567			615657	MI0000458																			HGNC:31529
HGNC:31530	MIR143	microRNA 143	non-coding RNA	"RNA, micro"	Approved	5q32	05q32	hsa-mir-143		MIRN143				2004/4/23	2008/12/18		2019/1/31	406935	ENSG00000284182		uc021yfo.4		NR_029684			15504739	MGI:2676828	RGD:2325566			612117	MI0000459																			HGNC:31530
HGNC:31531	MIR144	microRNA 144	non-coding RNA	"RNA, micro"	Approved	17q11.2	17q11.2	hsa-mir-144		MIRN144				2004/4/23	2008/12/18		2019/1/31	406936	ENSG00000283819		uc060dfs.1		NR_029685			18941117	MGI:2676829	RGD:2325428			612070	MI0000460																			HGNC:31531
HGNC:31532	MIR145	microRNA 145	non-coding RNA	"RNA, micro"	Approved	5q32	05q32	hsa-mir-145		MIRN145				2004/4/23	2008/12/18		2019/1/31	406937	ENSG00000276365		uc063iom.1		NR_029686			19578358	MGI:2676830	RGD:2325565			611795	MI0000461																			HGNC:31532
HGNC:31533	MIR146A	microRNA 146a	non-coding RNA	"RNA, micro"	Approved	5q33.3	05q33.3	hsa-mir-146a		MIRN146|MIRN146A	microRNA 146			2004/4/23	2008/12/18	2005/6/30	2019/1/30	406938	ENSG00000283733		uc021yhe.1		NR_029701				MGI:2676831	RGD:2325382			610566	MI0000477																			HGNC:31533
HGNC:32079	MIR146B	microRNA 146b	non-coding RNA	"RNA, micro"	Approved	10q24.32	10q24.32	hsa-mir-146b		MIRN146B				2005/7/15	2008/12/18		2019/1/30	574447	ENSG00000202569		uc021pxj.2		NR_030169				MGI:3629945	RGD:2314885			610567	MI0003129																			HGNC:32079
HGNC:31534	MIR147A	microRNA 147a	non-coding RNA	"RNA, micro"	Approved	9q33.2	09q33.2	hsa-mir-147		MIRN147|MIR147	microRNA 147			2004/4/23	2011/11/14	2011/11/14	2011/11/14	406939	ENSG00000207814		uc011lxv.1		NR_029604									MI0000262																			HGNC:31534
HGNC:33655	MIR147B	microRNA 147b	non-coding RNA	"RNA, micro"	Approved	15q21.1	15q21.1	hsa-mir-147b		MIRN147B				2007/10/24	2008/12/18		2019/1/31	100126311	ENSG00000284386		uc021skp.1		NR_030599				MGI:2676832	RGD:2325507				MI0005544																			HGNC:33655
HGNC:31535	MIR148A	microRNA 148a	non-coding RNA	"RNA, micro"	Approved	7p15.2	07p15.2	hsa-mir-148a		MIRN148|MIRN148A	microRNA 148			2004/4/23	2008/12/18	2004/7/21	2019/1/30	406940	ENSG00000199085		uc011jzf.3		NR_029597				MGI:2676833	RGD:9685082			613786	MI0000253																			HGNC:31535
HGNC:31761	MIR148B	microRNA 148b	non-coding RNA	"RNA, micro"	Approved	12q13.13	12q13.13	hsa-mir-148b		MIRN148B				2004/7/22	2008/12/18		2019/1/30	442892	ENSG00000199122		uc010sou.3		NR_029894				MGI:3618734	RGD:2325617			613787	MI0000811																			HGNC:31761
HGNC:31536	MIR149	microRNA 149	non-coding RNA	"RNA, micro"	Approved	2q37.3	02q37.3	hsa-mir-149		MIRN149				2004/4/23	2008/12/18		2019/1/31	406941	ENSG00000207611		uc010zog.2		NR_029702			23298478	MGI:2676834				615209	MI0000478																			HGNC:31536
HGNC:31537	MIR150	microRNA 150	non-coding RNA	"RNA, micro"	Approved	19q13.33	19q13.33	hsa-mir-150		MIRN150				2004/4/23	2008/12/18		2019/1/31	406942	ENSG00000207782		uc010yaw.2		NR_029703			23159943	MGI:2676835	RGD:2325455			611114	MI0000479																			HGNC:31537
HGNC:31762	MIR151A	microRNA 151a	non-coding RNA	"RNA, micro"	Approved	8q24.3	08q24.3	hsa-mir-151		MIRN151|MIR151	microRNA 151			2004/7/22	2011/11/14	2011/11/14	2019/2/13	442893	ENSG00000254324	OTTHUMG00000164277	uc022bbw.3		NR_029892				MGI:2676836	RGD:2325400				MI0000809																			HGNC:31762
HGNC:41588	MIR151B	microRNA 151b	non-coding RNA	"RNA, micro"	Approved	14q32.2	14q32.2	hsa-mir-151b						2011/5/2			2016/11/16	100616247	ENSG00000265154		uc032blj.1		NR_039601					RGD:4888536				MI0003772																			HGNC:41588
HGNC:31538	MIR152	microRNA 152	non-coding RNA	"RNA, micro"	Approved	17q21.32	17q21.32	hsa-mir-152		MIRN152				2004/4/23	2008/12/18		2019/1/30	406943	ENSG00000207947		uc010wld.2		NR_029687				MGI:2676837	RGD:2325564			613788	MI0000462																			HGNC:31538
HGNC:31539	MIR153-1	microRNA 153-1	non-coding RNA	"RNA, micro"	Approved	2q35	02q35	hsa-mir-153-1		MIRN153-1				2004/4/23	2008/12/18		2011/9/12	406944	ENSG00000207647		uc010zld.1		NR_029688									MI0000463																			HGNC:31539
HGNC:31540	MIR153-2	microRNA 153-2	non-coding RNA	"RNA, micro"	Approved	7q36.3	07q36.3	hsa-mir-153-2		MIRN153-2				2004/4/23	2008/12/18		2019/1/30	406945	ENSG00000207960		uc011kwb.1		NR_029689				MGI:2676838	RGD:2325563				MI0000464																			HGNC:31540
HGNC:31541	MIR154	microRNA 154	non-coding RNA	"RNA, micro"	Approved	14q32.31	14q32.31	hsa-mir-154		MIRN154				2004/4/23	2008/12/18		2019/1/31	406946	ENSG00000207978		uc010awg.3		NR_029704				MGI:2676839	RGD:2325562				MI0000480																			HGNC:31541
HGNC:31542	MIR155	microRNA 155	non-coding RNA	"RNA, micro"	Approved	21q21.3	21q21.3	hsa-mir-155		MIRN155				2004/4/23	2008/12/18		2020/4/21	406947	ENSG00000283904		uc021why.1	AP000223	NR_030784			18055230	MGI:2676840	RGD:7489038			609337	MI0000681																			HGNC:31542
HGNC:31590	MIR181A1	microRNA 181a-1	non-coding RNA	"RNA, micro"	Approved	1q32.1	01q32.1	hsa-mir-213		MIRN213|MIRN181A1	microRNA 213			2004/4/23	2008/12/18	2006/5/16	2019/2/13	406995	ENSG00000207759		uc001guy.3		NR_029626				MGI:3629589				612742	MI0000289																			HGNC:31590
HGNC:31549	MIR181A2	microRNA 181a-2	non-coding RNA	"RNA, micro"	Approved	9q33.3	09q33.3	hsa-mir-181a		MIRN181A|MIRN181A2	microRNA 181a			2004/4/23	2008/12/18	2006/5/16	2019/1/18	406954	ENSG00000207595		uc004bot.3		NR_029611				MGI:2676845	RGD:2325335			612743	MI0000269																			HGNC:31549
HGNC:31550	MIR181B1	microRNA 181b-1	non-coding RNA	"RNA, micro"	Approved	1q32.1	01q32.1	hsa-mir-181b-1		MIRN181B1				2004/4/23	2008/12/18		2019/1/18	406955	ENSG00000207975		uc001gux.1		NR_029612				MGI:3618735	RGD:2325561			612744	MI0000270																			HGNC:31550
HGNC:31551	MIR181B2	microRNA 181b-2	non-coding RNA	"RNA, micro"	Approved	9q33.3	09q33.3	hsa-mir-181b-2		MIRN181B2				2004/4/23	2008/12/18		2019/1/18	406956	ENSG00000207737		uc004bou.3		NR_029782				MGI:3618736	RGD:2325454			612745	MI0000683																			HGNC:31551
HGNC:31552	MIR181C	microRNA 181c	non-coding RNA	"RNA, micro"	Approved	19p13.12	19p13.12	hsa-mir-181c		MIRN181C				2004/4/23	2008/12/18		2019/1/18	406957	ENSG00000207613		uc010xnh.2		NR_029613				MGI:3618737	RGD:2325381			612746	MI0000271																			HGNC:31552
HGNC:32089	MIR181D	microRNA 181d	non-coding RNA	"RNA, micro"	Approved	19p13.12	19p13.12	hsa-mir-181d		MIRN181D				2005/7/15	2008/12/18		2019/1/18	574457	ENSG00000207585		uc010dzg.2		NR_030179				MGI:3709847	RGD:2325361				MI0003139																			HGNC:32089
HGNC:31553	MIR182	microRNA 182	non-coding RNA	"RNA, micro"	Approved	7q32.2	07q32.2	hsa-mir-182		MIRN182				2004/4/23	2008/12/18		2019/1/18	406958	ENSG00000207990		uc011kpb.2		NR_029614			19188590	MGI:2676846				611607	MI0000272				470668															HGNC:31553
HGNC:31554	MIR183	microRNA 183	non-coding RNA	"RNA, micro"	Approved	7q32.2	07q32.2	hsa-mir-183		MIRN183				2004/4/23	2008/12/18		2019/2/13	406959	ENSG00000207691		uc003vpd.2		NR_029615				MGI:2676847	RGD:2325560			611608	MI0000273				470670															HGNC:31554
HGNC:31555	MIR184	microRNA 184	non-coding RNA	"RNA, micro"	Approved	15q25.1	15q25.1	hsa-mir-184		MIRN184				2004/4/23	2008/12/18		2019/10/17	406960	ENSG00000207695		uc010uni.2		NR_029705				MGI:2676848	RGD:2325559			613146	MI0000481				299169															HGNC:31555
HGNC:31556	MIR185	microRNA 185	non-coding RNA	"RNA, micro"	Approved	22q11.21	22q11.21	hsa-mir-185		MIRN185				2004/4/23	2008/12/18		2019/1/31	406961	ENSG00000208023		uc011ahj.3		NR_029706				MGI:2676849	RGD:2325380			615576	MI0000482																			HGNC:31556
HGNC:31557	MIR186	microRNA 186	non-coding RNA	"RNA, micro"	Approved	1p31.1	01p31.1	hsa-mir-186		MIRN186				2004/4/23	2008/12/18		2019/1/31	406962	ENSG00000207721		uc010oqr.1		NR_029707				MGI:2676850	RGD:2325558				MI0000483																			HGNC:31557
HGNC:31558	MIR187	microRNA 187	non-coding RNA	"RNA, micro"	Approved	18q12.2	18q12.2	hsa-mir-187		MIRN187				2004/4/23	2008/12/18		2019/1/31	406963	ENSG00000207797		uc010dmv.2		NR_029616				MGI:2676851	RGD:2325557			612698	MI0000274																			HGNC:31558
HGNC:31559	MIR188	microRNA 188	non-coding RNA	"RNA, micro"	Approved	Xp11.23	Xp11.23	hsa-mir-188		MIRN188				2004/4/23	2008/12/18		2019/1/31	406964	ENSG00000207768		uc011mnv.2		NR_029708				MGI:2676852	RGD:2325505				MI0000484																			HGNC:31559
HGNC:31560	MIR190A	microRNA 190a	non-coding RNA	"RNA, micro"	Approved	15q22.2	15q22.2	hsa-mir-190		MIRN190|MIR190	microRNA 190			2004/4/23	2011/11/14	2011/11/14	2019/1/30	406965	ENSG00000211137		uc010uid.1		NR_029709				MGI:2676854	RGD:2325453			615845	MI0000486																			HGNC:31560
HGNC:33656	MIR190B	microRNA 190b	non-coding RNA	"RNA, micro"	Approved	1q21.3	01q21.3	hsa-mir-190b		MIRN190B				2007/10/24	2008/12/18		2019/2/13	100126346	ENSG00000215938		uc021pac.2		NR_030600				MGI:3718457	RGD:2325504				MI0005545																			HGNC:33656
HGNC:31561	MIR191	microRNA 191	non-coding RNA	"RNA, micro"	Approved	3p21.31	03p21.31	hsa-mir-191		MIRN191				2004/4/23	2008/12/18		2019/1/18	406966	ENSG00000207605		uc003cvo.2		NR_029690			24795757	MGI:2676855	RGD:2325556			615150	MI0000465																			HGNC:31561
HGNC:31562	MIR192	microRNA 192	non-coding RNA	"RNA, micro"	Approved	11q13.1	11q13.1	hsa-mir-192		MIRN192				2004/4/23	2008/12/18		2019/1/18	406967	ENSG00000283926		uc058dbg.1		NR_029578				MGI:2676856	RGD:2325427			610939	MI0000234																			HGNC:31562
HGNC:31563	MIR193A	microRNA 193a	non-coding RNA	"RNA, micro"	Approved	17q11.2	17q11.2	hsa-mir-193a		MIRN193|MIRN193A	microRNA 193			2004/4/23	2008/12/18	2005/6/30	2019/1/30	406968	ENSG00000207614		uc010wbv.1		NR_029710				MGI:2676857	RGD:4888546			614733	MI0000487																			HGNC:31563
HGNC:32087	MIR193B	microRNA 193b	non-coding RNA	"RNA, micro"	Approved	16p13.12	16p13.12	hsa-mir-193b		MIRN193B				2005/7/15	2008/12/18		2019/1/30	574455	ENSG00000207639		uc021tdg.1		NR_030177				MGI:3718458	RGD:9685090			614734	MI0003137																			HGNC:32087
HGNC:31564	MIR194-1	microRNA 194-1	non-coding RNA	"RNA, micro"	Approved	1q41	01q41	hsa-mir-194-1		MIRN194-1				2004/4/23	2008/12/18		2019/1/18	406969	ENSG00000207624		uc010puj.2		NR_029711				MGI:2676858	RGD:2325555			610940	MI0000488																			HGNC:31564
HGNC:31565	MIR194-2	microRNA 194-2	non-coding RNA	"RNA, micro"	Approved	11q13.1	11q13.1	hsa-mir-194-2		MIRN194-2				2004/4/23	2008/12/18		2019/1/18	406970	ENSG00000284155		uc010rns.1		NR_029829				MGI:3618738	RGD:2325554			610941	MI0000732																			HGNC:31565
HGNC:31566	MIR195	microRNA 195	non-coding RNA	"RNA, micro"	Approved	17p13.1	17p13.1	hsa-mir-195		MIRN195				2004/4/23	2008/12/18		2019/2/13	406971	ENSG00000284112		uc060ahh.1		NR_029712				MGI:2676859	RGD:2325346			610718	MI0000489																			HGNC:31566
HGNC:31567	MIR196A1	microRNA 196a-1	non-coding RNA	"RNA, micro"	Approved	17q21.32	17q21.32	hsa-mir-196a-1		MIRN196-1|MIRN196A1	microRNA 196-1|microRNA 196a			2004/4/23	2008/12/18	2008/1/7	2019/1/18	406972	ENSG00000210741		uc010wln.1		NR_029582				MGI:2676860	RGD:2325418			608632	MI0000238																			HGNC:31567
HGNC:31568	MIR196A2	microRNA 196a-2	non-coding RNA	"RNA, micro"	Approved	12q13.13	12q13.13	hsa-mir-196a-2		MIRN196-2|MIRN196A2	microRNA 196-2			2004/4/23	2008/12/18	2004/7/22	2019/1/18	406973	ENSG00000207924		uc001seo.3		NR_029617				MGI:3618739	RGD:2314888			609687	MI0000279																			HGNC:31568
HGNC:31790	MIR196B	microRNA 196b	non-coding RNA	"RNA, micro"	Approved	7p15.2	07p15.2	hsa-mir-196b		MIRN196B				2004/7/22	2008/12/18		2019/1/18	442920	ENSG00000283745		uc064cgz.1		NR_029911				MGI:3618741	RGD:2314882			609688	MI0001150																			HGNC:31790
HGNC:31569	MIR197	microRNA 197	non-coding RNA	"RNA, micro"	Approved	1p13.3	01p13.3	hsa-mir-197		MIRN197				2004/4/23	2008/12/18		2018/8/17	406974	ENSG00000284443		uc010ovq.1		NR_029583								611189	MI0000239																			HGNC:31569
HGNC:31570	MIR198	microRNA 198	non-coding RNA	"RNA, micro"	Approved	3q13.33	03q13.33	hsa-mir-198		MIRN198				2004/4/23	2008/12/18		2019/2/13	406975	ENSG00000284121				NR_029584									MI0000240																			HGNC:31570
HGNC:31571	MIR199A1	microRNA 199a-1	non-coding RNA	"RNA, micro"	Approved	19p13.2	19p13.2	hsa-mir-199a-1		MIRN199A1				2004/4/23	2008/12/18		2019/1/18	406976	ENSG00000207752		uc010xlj.1		NR_029586				MGI:2676863				610719	MI0000242																			HGNC:31571
HGNC:31572	MIR199A2	microRNA 199a-2	non-coding RNA	"RNA, micro"	Approved	1q24.3	01q24.3	hsa-mir-199a-2		MIRN199A2				2004/4/23	2008/12/18		2019/1/18	406977	ENSG00000208024		uc057nid.1		NR_029618				MGI:3618742	RGD:2325378			610720	MI0000281																			HGNC:31572
HGNC:31573	MIR199B	microRNA 199b	non-coding RNA	"RNA, micro"	Approved	9q34.11	09q34.11	hsa-mir-199b		MIRN199B				2004/4/23	2008/12/18		2019/1/18	406978	ENSG00000207581		uc004bue.1		NR_029619				MGI:2676865				614791	MI0000282																			HGNC:31573
HGNC:31578	MIR200A	microRNA 200a	non-coding RNA	"RNA, micro"	Approved	1p36.33	01p36.33	hsa-mir-200a		MIRN200A				2004/4/23	2008/12/18		2019/1/24	406983	ENSG00000207607		uc010nye.2		NR_029834				MGI:2676874	RGD:2325426			612090	MI0000737																			HGNC:31578
HGNC:31579	MIR200B	microRNA 200b	non-coding RNA	"RNA, micro"	Approved	1p36.33	01p36.33	hsa-mir-200b		MIRN200B				2004/4/23	2008/12/18		2019/1/24	406984	ENSG00000207730		uc001acw.3		NR_029639				MGI:2676875	RGD:2325552			612091	MI0000342																			HGNC:31579
HGNC:31580	MIR200C	microRNA 200c	non-coding RNA	"RNA, micro"	Approved	12p13.31	12p13.31	hsa-mir-200c		MIRN200C				2004/4/23	2008/12/18		2019/1/24	406985	ENSG00000207713		uc001qsc.2		NR_029779				MGI:3618750	RGD:2325553			612092	MI0000650																			HGNC:31580
HGNC:32080	MIR202	microRNA 202	non-coding RNA	"RNA, micro"	Approved	10q26.3	10q26.3	hsa-mir-202		MIRN202				2005/7/15	2008/12/18		2019/1/31	574448	ENSG00000284219		uc009ybh.2		NR_030170				MGI:2676877	RGD:2325486				MI0003130																			HGNC:32080
HGNC:31581	MIR203A	microRNA 203a	non-coding RNA	"RNA, micro"	Approved	14q32.33	14q32.33	hsa-mir-203		MIRN203|MIR203	microRNA 203			2004/4/23	2014/3/17	2014/3/17	2019/1/18	406986	ENSG00000207568				NR_029620				MGI:2676878				611899	MI0000283																			HGNC:31581
HGNC:41811	MIR203B	microRNA 203b	non-coding RNA	"RNA, micro"	Approved	14q32.33	14q32.33	hsa-mir-3545		MIR3545	microRNA 3545			2011/5/2	2014/3/17	2014/3/17	2019/1/18	100616173	ENSG00000283165				NR_039859				MGI:2676878	RGD:4888612				MI0017343																			HGNC:41811
HGNC:31582	MIR204	microRNA 204	non-coding RNA	"RNA, micro"	Approved	9q21.12	09q21.12	hsa-mir-204		MIRN204				2004/4/23	2008/12/18		2019/1/18	406987	ENSG00000207935		uc004aih.2		NR_029621				MGI:2676879	RGD:2325551			610942	MI0000284																			HGNC:31582
HGNC:31583	MIR205	microRNA 205	non-coding RNA	"RNA, micro"	Approved	1q32.2	01q32.2	hsa-mir-205		MIRN205				2004/4/23	2008/12/18		2019/1/18	406988	ENSG00000284485		uc010psk.2		NR_029622			18376396	MGI:2676880	RGD:2325377			613147	MI0000285																			HGNC:31583
HGNC:31584	MIR206	microRNA 206	non-coding RNA	"RNA, micro"	Approved	6p12.2	06p12.2	hsa-mir-206		MIRN206				2004/4/23	2008/12/18		2019/1/18	406989	ENSG00000207604		uc003paj.2		NR_029713				MGI:2676881	RGD:2325550			611599	MI0000490																			HGNC:31584
HGNC:31585	MIR208A	microRNA 208a	non-coding RNA	"RNA, micro"	Approved	14q11.2	14q11.2	hsa-mir-208a		MIRN208|MIRN208A	microRNA 208			2004/4/23	2008/12/18	2008/1/7	2019/1/18	406990	ENSG00000199157		uc010tnn.3		NR_029595				MGI:2676883	RGD:7489029			611116	MI0000251																			HGNC:31585
HGNC:33669	MIR208B	microRNA 208b	non-coding RNA	"RNA, micro"	Approved	14q11.2	14q11.2	hsa-mir-208b		MIRN208B				2007/10/24	2008/12/18		2019/1/18	100126336	ENSG00000215991		uc021rqy.1		NR_030624				MGI:3718461	RGD:4888543			613613	MI0005570																			HGNC:33669
HGNC:31587	MIR210	microRNA 210	non-coding RNA	"RNA, micro"	Approved	11p15.5	11p15.5	hsa-mir-210		MIRN210				2004/4/23	2008/12/18		2019/1/31	406992	ENSG00000199038	OTTHUMG00000186068	uc010qwa.1		NR_029623			24608041	MGI:2676886	RGD:2314887			612982	MI0000286																			HGNC:31587
HGNC:31588	MIR211	microRNA 211	non-coding RNA	"RNA, micro"	Approved	15q13.3	15q13.3	hsa-mir-211		MIRN211				2004/4/23	2008/12/18		2019/1/18	406993	ENSG00000207702		uc010ubm.1		NR_029624				MGI:2676887	RGD:2325549			613753	MI0000287																			HGNC:31588
