"source_genesymbol","target_genesymbol","interact"
"VDR","STAT1",0
"FANCC","STAT1",0
"STAT1","TNFRSF1B",0
"STAT1","CREBBP",-1
"CREBBP","STAT1",0
"XPO1","STAT1",0
"RET","STAT1",0
"MAPK14","STAT1",1
"JAK1","STAT1",1
"CAMK2B","STAT1",1
"FOS","STAT1",0
"STAT1","FOS",0
"IFNAR1","STAT1",1
"STAT1","CDKN1B",1
"DDX58","STAT1",0
"TNF","STAT1",0
"TLR4","STAT1",0
"IL7R","STAT1",0
"TLR9","STAT1",1
"IL6","STAT1",1
"JAK2","STAT1",1
"STAT1","JAK2",0
"EIF2AK2","STAT1",0
"ERBB2","STAT1",0
"KDR","STAT1",0
"STAT1","KDR",0
"MAPK1","STAT1",1
"STAT1","MAPK1",1
"STAT1","CDKN1A",1
"IL11","STAT1",0
"FGFR3","STAT1",1
"IFNA2","STAT1",0
"KPNA6","STAT1",0
"IL2RB","STAT1",1
"STAT1","IRF2",1
"PIAS2","STAT1",-1
"TEK","STAT1",0
"STAT1","DUSP3",0
"PDGFRA","STAT1",1
"STAT1","CSE1L",0
"IFNAR2","STAT1",1
"IFNGR2","STAT1",1
"NUP153","STAT1",0
"STAT1","IRF9",1
"IRF9","STAT1",0
"IL2RG","STAT1",1
"CDK8","STAT1",0
"SYK","STAT1",0
"TNK2","STAT1",0
"IL11RA","STAT1",1
"FLT1","STAT1",0
"STAT1","FLT1",0
"BMX","STAT1",0
"CNOT8","STAT1",0
"NUP214","STAT1",0
"KPNA1","STAT1",0
"IL27RA","STAT1",1
"IL17A","STAT1",0
"IFNL3","STAT1",0
"OSM","STAT1",1
"TNFSF11","STAT1",0
"GAS6","STAT1",0
"ADRA1B","STAT1",0
"RHOH","STAT1",0
"CAMK2D","STAT1",1
"PA2G4","STAT1",0
"CAMK2G","STAT1",1
"DUOX1","STAT1",0
"KCNA3","STAT1",0
"FGFR4","STAT1",1
"PTPRG","STAT1",0
"BST2","STAT1",0
"RSAD2","STAT1",0
"AZU1","STAT1",0
"MYDGF","STAT1",0
"PARP9","STAT1",0
"AURKB","KIF23",1
"PLK1","KIF23",0
"ACTA1","KIF23",0
"LATS1","KIF23",0
"ARF6","KIF23",0
"ARF3","KIF23",0
"CDC14A","KIF23",0
"KIF23","MICAL3",0
"RBX1","COPS6",0
"UBE2M","RBX1",0
"RBX1","UBE2M",1
"RBX1","NFKBIA",-1
"CASP3","RBX1",0
"RBX1","CUL4A",0
"RBX1","CUL4B",0
"UBE2D3","RBX1",0
"RBX1","DDB2",0
"RBX1","SKP2",0
"SKP2","RBX1",0
"RBX1","NEDD8",0
"RBX1","BTRC",1
"BTRC","RBX1",0
"RPS6KB1","RBX1",0
"RBX1","RPS6KB1",1
"RBX1","TCF3",0
"RBX1","FBXW7",0
"RBX1","DDB1",0
"RBX1","NFE2L2",-1
"SMAD3","RBX1",0
"RBX1","VHL",0
"RBX1","KEAP1",0
"CAND1","RBX1",0
"RBX1","CCND1",0
"RBX1","ELOB",0
"RBX1","CUL3",0
"RBX1","FBXW11",0
"FBXW11","RBX1",0
"RBX1","COPS7A",0
"UBE2L3","RBX1",0
"CDC34","RBX1",0
"RBX1","GPS1",0
"UBE2D2","RBX1",0
"RBX1","CUL5",0
"SESN2","RBX1",0
"RBX1","CUL9",0
"UBE2R2","RBX1",0
"UBE2G2","RBX1",0
"UBE2G1","RBX1",0
"TNFSF13B","MAP3K14",1
"CASP10","MAP3K14",1
"MAP3K14","CASP10",0
"MAP3K14","STUB1",0
"MAP3K14","GRB10",0
"MAP2K4","MAP3K14",0
"MAP3K14","EEF1A1",0
"MAP3K14","RUVBL1",0
"MAP3K8","MAP3K14",1
"MAP3K14","MAP3K8",0
"MAP3K14","ACTG1",0
"MAP3K14","GRB7",0
"RIPK1","MAP3K14",1
"MAP3K14","RIPK1",0
"MAP3K14","NPM1",0
"ARRB1","MAP3K14",0
"MAP3K14","MAVS",0
"MAP3K14","RELA",1
"MAP3K14","SFPQ",0
"CFLAR","MAP3K14",0
"MAP3K14","CFLAR",0
"REL","MAP3K14",0
"MAP3K14","BAG2",0
"MAP3K14","HSPA5",0
"MAP3K14","SSB",0
"MAP3K14","HIST1H1E",0
"MAP3K14","IKBKG",1
"IKBKG","MAP3K14",0
"TRAF3","MAP3K14",0
"MAP3K14","TRAF3",0
"MAP3K14","RPS6",0
"TRAF2","MAP3K14",0
"MAP3K14","TRAF2",1
"LTBR","MAP3K14",1
"MAP3K14","TBK1",0
"MAP3K14","DDX58",0
"MAP3K14","RUVBL2",0
"HSP90AA1","MAP3K14",0
"MAP3K14","HSP90AA1",0
"MAP3K14","RCAN1",1
"MAP3K14","MAP3K1",1
"MAP3K14","MAPK1",1
"MAP3K14","PEBP1",0
"MAP3K14","HSPA6",0
"CDC37","MAP3K14",0
"MAP3K14","CDC37",0
"TRAF1","MAP3K14",1
"MAP3K14","TRAF1",0
"MAP3K14","PELI3",0
"MAP3K14","RPL10",0
"MAP3K14","DDX3X",0
"MAP3K14","ATP5F1A",0
"MAP3K14","ACTR2",0
"MAP3K14","STAU1",0
"MAP3K14","TUBB4A",0
"MAP3K14","BYSL",0
"MAP3K14","RPS3",0
"ZFP91","MAP3K14",1
"MAP3K14","RPL27A",0
"MAP3K14","TUBA3C",0
"ELP1","MAP3K14",0
"MAP3K14","ELP1",0
"MAP3K14","TRAF5",0
"MAP3K14","HNRNPA1",0
"MAP3K14","C1QBP",0
"MAP3K14","TUBB2B",0
"MAP3K14","ALPL",0
"MAP3K14","TUBB",0
"MAP3K14","RPS9",0
"MAP3K14","RPL24",0
"NLRP12","MAP3K14",0
"MAP3K14","ILF2",0
"MAP3K14","RAP1B",0
"MAP3K14","HSPA1L",0
"MAP3K14","RPS12",0
"MAP3K14","PABPC1",0
"MAP3K14","EDAR",0
"WASF1","MAP3K14",0
"MAP3K14","RPL5",0
"MAP3K14","EPRS",0
"MAP3K14","GLUD1",0
"MAP3K14","MYBBP1A",0
"MAP3K14","RPLP2",0
"MAP3K14","HNRNPM",0
"MAP3K14","HSPA9",0
"MAP3K14","O35763",0
"RPS11","MAP3K14",0
"MAP3K14","RPS11",0
"MAP3K14","RPL13",0
"RPL8","MAP3K14",0
"MAP3K14","RPL8",0
"MAP3K14","RSL1D1",0
"MAP3K14","TSR1",0
"MAP3K14","RRP12",0
"RPS13","MAP3K14",0
"MAP3K14","RPS13",0
"MAP3K14","EXOSC10",0
"MAP3K14","YBX3",0
"MAP3K14","RPS10",0
"MAP3K14","DDX21",0
"MAP3K14","GRWD1",0
"MAP3K14","RPS5",0
"MAP3K14","RPL7A",0
"MAP3K14","RPL18",0
"MAP3K14","RPL22",0
"MAP3K14","RPL14",0
"MAP3K14","RPS24",0
"RPL4","MAP3K14",0
"MAP3K14","RPL4",0
"MAP3K14","RPL9P8",0
"MAP3K14","RPS8",0
"MAP3K14","RPL10L",0
"FBL","MAP3K14",0
"MAP3K14","FBL",0
"MAP3K14","RPS15A",0
"MAP3K14","RPL32",0
"MAP3K14","RPS20",0
"MAP3K14","RPL23",0
"MAP3K14","QARS",0
"MAP3K14","RPL27",0
"MAP3K14","RPS17",0
"MAP3K14","RARS",0
"RPL30","MAP3K14",0
"MAP3K14","RPL30",0
"RPL6","MAP3K14",0
"MAP3K14","RPL6",0
"MAP3K14","FAU",0
"MAP3K14","RPS4X",0
"MAP3K14","DNAJA1",0
"MAP3K14","RPS23",0
"MAP3K14","RPL10A",0
"MAP3K14","RPS3A",0
"MAP3K14","RPL3",0
"MAP3K14","RPS16",0
"MAP3K14","RPL35",0
"MAP3K14","RPS18",0
"MAP3K14","RPL7",0
"MAP3K14","IARS",0
"MTOR","HSF1",0
"HSF1","HSPA1B",1
"HSF1","SUMO1",-1
"MAPK8","HSF1",0
"DNAJB1","HSF1",0
"CAMK2A","HSF1",0
"PLK1","HSF1",0
"MAPK13","HSF1",0
"MAPK9","HSF1",0
"HSF1","ATG7",0
"CSNK2A1","HSF1",0
"MAP2K1","HSF1",0
"HSBP1","HSF1",-1
"PPP1R3A","HSF1",0
"CEBPB","HSF1",0
"PRKDC","HSF1",0
"HSF1","PRKDC",1
"MAPKAPK2","HSF1",1
"HSF1","HSP90B1",1
"GSK3B","HSF1",-1
"PRKCQ","HSF1",1
"HSP90AA1","HSF1",0
"TAF1","HSF1",0
"MAPK1","HSF1",0
"HSF1","DAXX",0
"HSF1","HSPA4",-1
"YWHAE","HSF1",0
"AGT","HSF1",0
"CSNK2A2","HSF1",1
"HSF1","TBPL2",0
"TG","HSF1",0
"SLC6A4","HSF1",0
"HSF1","HSF2",0
"THBD","HSF1",0
"LRRN2","HSF1",0
"PPT1","HSF1",0
"AKT1","ATG4B",0
"ATG4B","GABARAPL1",0
"ULK1","ATG4B",0
"ATG4B","MAP1LC3B",0
"ATG4B","MAP1LC3C",1
"STK26","ATG4B",0
"BUB1","MAD2L1",1
"MAD2L1","BUB1",0
"BUB1","PLK1",1
"PLK1","BUB1",0
"BUB1","FZR1",0
"INCENP","BUB1",1
"TTK","BUB1",0
"BUB1","MAD1L1",0
"ATM","BUB1",1
"BUB1","CRK",0
"BUB1","AP1B1",0
"BUB1","BUB1B",0
"BUB1","SMC1A",1
"BUB1","EIF4EBP1",0
"BUB1","HIST2H2AC",0
"KNL1","BUB1",1
"BUB1","AP2B1",0
"BUB1","BUB3",0
"BUB1","AP3B1",0
"BUB1","AP4B1",0
"BUB1","ARIH2",0
"BUB1","RAE1",0
"AR","MMP2",1
"ATF2","MMP2",1
"TIMP1","MMP2",-1
"MMP2","CXCL12",0
"GNAI1","MMP2",1
"MMP2","BACE1",0
"THBS1","MMP2",-1
"IL1B","MMP2",0
"HSP90AA1","MMP2",0
"TGFB1","MMP2",1
"MMP2","TGFB1",1
"MMP2","SDC2",0
"MMP2","CCL7",0
"MMP2","KISS1",0
"CLDN1","MMP2",1
"MMP2","COL7A1",0
"ITGAV","MMP2",0
"MMP2","COL6A3",0
"MMP2","LCN2",0
"MMP2","PCSK9",0
"MMP2","MMP17",0
"MTOR","MAPT",0
"MTOR","YWHAZ",0
"YWHAZ","MTOR",0
"AKT1","MTOR",0
"MTOR","AKT1",1
"MTOR","RPTOR",1
"RPTOR","MTOR",0
"MTOR","FKBP8",0
"FKBP8","MTOR",-1
"MTOR","MYC",0
"MTOR","BCL2L1",0
"SGK1","MTOR",0
"MTOR","SGK1",1
"TNFSF13B","MTOR",0
"MTOR","YWHAQ",0
"BDNF","MTOR",0
"MTOR","SKP2",0
"PDPK1","MTOR",0
"MTOR","PDPK1",1
"ULK1","MTOR",0
"MTOR","ULK1",-1
"MTOR","EIF4EBP3",0
"MTOR","GRB10",1
"MTOR","PREX2",0
"AKT2","MTOR",0
"MTOR","AKT2",1
"TSC1","MTOR",0
"SUZ12","MTOR",0
"MTOR","GPHN",0
"GPHN","MTOR",0
"NOTCH1","MTOR",1
"MTOR","EIF4EBP2",0
"MTOR","MLST8",0
"MLST8","MTOR",1
"RPS6KB1","MTOR",1
"MTOR","RPS6KB1",1
"FBXW7","MTOR",0
"HGF","MTOR",0
"MTOR","EIF3F",1
"ATM","MTOR",0
"MTOR","DAP",0
"TNFAIP3","MTOR",0
"ABL1","MTOR",0
"TERT","MTOR",0
"MTOR","TERT",0
"MTOR","EGLN1",0
"TLR2","MTOR",0
"MTOR","CRTC2",0
"MTOR","RPS6",0
"MTOR","RHEB",0
"RHEB","MTOR",1
"PRKCD","MTOR",0
"MTOR","FOXO3",0
"MTOR","TRAF2",0
"TRAF2","MTOR",1
"MTOR","AKT1S1",-1
"AKT1S1","MTOR",-1
"MTOR","PRKCE",0
"INS","MTOR",0
"MTOR","UVRAG",0
"MTOR","EIF4EBP1",0
"EIF4EBP1","MTOR",1
"TBK1","MTOR",0
"MTOR","CTNND1",0
"MTOR","CDKN1B",0
"PIK3CA","MTOR",1
"HNF1A","MTOR",0
"MTOR","ULK2",-1
"IL6","MTOR",0
"MTOR","EIF4B",0
"TGFB1","MTOR",1
"MTOR","ATG13",-1
"MTOR","APBA3",0
"MTOR","DUSP10",0
"MTOR","RPS6KB2",1
"RPS6KB2","MTOR",0
"RRAGB","MTOR",-1
"MTOR","EIF3B",1
"EIF3B","MTOR",0
"MTOR","MAPKAP1",0
"MAPKAP1","MTOR",0
"S100A9","MTOR",0
"S100A8","MTOR",0
"PTK2B","MTOR",0
"PRKAR1A","MTOR",0
"MTOR","ACLY",0
"MTOR","BAG3",0
"MTOR","RHEBL1",0
"MTOR","NFATC4",0
"PRKAA1","MTOR",-1
"RRAGC","MTOR",-1
"MTOR","PRR5",0
"PRR5","MTOR",0
"PREX1","MTOR",0
"MTOR","CLIP1",1
"FOXH1","MTOR",0
"MTOR","UBQLN1",0
"UBQLN1","MTOR",0
"MTOR","PRR5L",0
"PRR5L","MTOR",0
"MTOR","SOD1",0
"AGT","MTOR",0
"GHRL","MTOR",0
"GCG","MTOR",0
"MTOR","TFEB",-1
"SPP1","MTOR",0
"MTMR3","MTOR",-1
"MTOR","RRN3",1
"MTOR","ISCU",1
"GRN","MTOR",0
"DEF6","MTOR",0
"RAG1","MTOR",1
"MTOR","DEPTOR",-1
"DEPTOR","MTOR",-1
"MTOR","GNB1",0
"RAG2","MTOR",1
"F2","MTOR",0
"NAMPT","MTOR",0
"MTOR","Q91YI1",0
"MTOR","LARP6",0
"MTOR","ZNRF2",0
"MTOR","Q8BSK8",0
"MTOR","Q60760",0
"MTOR","O70405",0
"MTOR","Q64092",0
"MTOR","Q64337",0
"PREP","MTOR",0
"EIF1","MTOR",0
"LIPG","MTOR",0
"MTOR","FBXO8",0
"VEGFA","PDGFRB",1
"VEGFA","ERBB3",1
"VEGFA","ROR2",1
"VEGFA","EPHB2",1
"VEGFA","HIF1A",1
"HIF1A","VEGFA",1
"VEGFA","NFE2L2",0
"NFE2L2","VEGFA",0
"VEGFA","IGF1R",1
"VEGFA","EPHA2",1
"VEGFA","ERBB4",1
"THBS1","VEGFA",0
"VEGFA","RET",1
"SP1","VEGFA",1
"CRYAB","VEGFA",0
"VEGFA","ERBB2",1
"VEGFA","KDR",0
"KDR","VEGFA",0
"VEGFA","ALK",1
"VEGFA","ROR1",1
"VEGFA","LTK",1
"VEGFA","HSPA4",0
"SPARC","VEGFA",0
"VEGFA","FGFR3",1
"VEGFA","EPHA4",1
"VEGFA","CDH5",1
"VEGFA","EPHB1",1
"VEGFA","TYRO3",1
"VEGFA","AXL",1
"VEGFA","TEK",1
"VEGFA","ROS1",1
"VEGFA","PDGFRA",1
"VEGFA","NTRK3",1
"VEGFA","FLT4",1
"VEGFA","PFN1",0
"VEGFA","PLCB3",0
"VEGFA","MST1R",1
"VEGFA","FGFR2",1
"VEGFA","FLT1",1
"FLT1","VEGFA",0
"VEGFA","RYK",1
"VEGFA","VEGFB",0
"VEGFA","MERTK",1
"VEGFA","MUSK",1
"VTN","VEGFA",-1
"VEGFA","EPHB3",1
"VEGFA","EPHA7",1
"VEGFA","PTK7",1
"VEGFA","EPHA5",1
"VEGFA","LMTK2",1
"PGF","VEGFA",1
"VEGFA","EPHA1",1
"VEGFA","SEMA3F",0
"VEGFA","TIE1",1
"VEGFA","OCLN",0
"HSPG2","VEGFA",1
"VEGFA","EPHA8",1
"VEGFA","INSRR",1
"VEGFA","CTGF",0
"VEGFA","NRP1",1
"VEGFA","AATK",1
"VEGFA","FGFR4",1
"VEGFA","EPHA6",1
"VEGFA","DDR2",1
"VEGFA","EPHB4",1
"VEGFA","EPHA3",1
"VEGFA","GPC1",0
"VEGFA","NRP2",1
"VEGFA","IGFBP7",0
"STAT5A","CSN2",1
"DUSP3","CSN2",0
"NEK1","CSN2",1
"CSN2","CELA1",0
"CSN2","CSN3",0
"RRM2","RRM2B",0
"RRM2B","RRM2",0
"ATM","RRM2B",1
"CDKN1A","RRM2B",0
"AKT1","COPS6",1
"CASP3","COPS6",0
"COPS6","CASP3",1
"SKP2","COPS6",0
"NR3C1","COPS6",0
"NEDD8","COPS6",0
"AKT2","COPS6",1
"BTRC","COPS6",0
"MAPK1","COPS6",0
"COPS6","NOD1",0
"NOD1","COPS6",0
"COPS6","COPS7A",0
"COPS6","COPS8",0
"COPS3","COPS6",0
"GPS1","COPS6",0
"COPS4","COPS6",0
"STK40","COPS6",0
"COPS6","COPS7B",0
"ERBB4","CBFA2T3",-1
"CBFA2T3","TAL1",-1
"CBFA2T3","PRKAR2A",0
"CBFA2T3","PLXNA3",0
"CBFA2T3","ZBTB33",0
"ABL1","GPX1",1
"GPX1","SELENBP1",0
"KIF5B","RANBP2",0
"KTN1","KIF5B",1
"DISC1","KIF5B",1
"KIF5B","RRBP1",0
"FANCA","FANCM",1
"FANCM","FANCA",0
"AKT1","FANCA",0
"FANCA","BRCA1",0
"FANCA","TOP3A",0
"ATR","FANCA",1
"FANCA","CENPE",0
"RPA1","FANCA",0
"FANCA","FAAP24",1
"FAAP24","FANCA",0
"ATM","FANCA",1
"FANCA","FANCE",0
"FANCE","FANCA",1
"EP400","FANCA",1
"FANCA","FANCL",0
"FANCL","FANCA",0
"BLM","FANCA",0
"FANCG","FANCA",0
"FANCA","FANCG",0
"FANCA","FANCC",0
"FANCC","FANCA",0
"NEK2","FANCA",0
"PRKAA1","FANCA",0
"FANCA","FANCF",0
"FANCF","FANCA",0
"FANCA","SNX5",0
"FANCA","FAAP20",0
"FANCA","FANCB",0
"FANCB","FANCA",1
"FANCA","FAAP100",1
"FAAP100","FANCA",0
"BPTF","KEAP1",0
"H3F3B","BPTF",0
"MAZ","BPTF",0
"UBE2M","PINK1",0
"UBE2M","NEDD8",0
"UBE2M","UBA3",0
"UBE2M","DCUN1D1",0
"CSNK2A1","LIG1",1
"LIG1","MRE11",0
"TOP1","LIG1",0
"DNM2","SORBS2",0
"DNM2","PLCG1",0
"DNM2","CBL",0
"DNM2","PTK2",0
"PTK2","DNM2",0
"PPP3R1","DNM2",0
"DNM2","GJB2",-1
"ABL1","DNM2",1
"DNM2","MYO1C",1
"PSTPIP1","DNM2",-1
"DNM2","CCR5",0
"KDR","DNM2",0
"DNM2","PLD1",-1
"PLD1","DNM2",-1
"DNM2","VAV1",1
"PPP3CB","DNM2",0
"DNM2","NCK2",0
"SNX9","DNM2",1
"DNM2","PFN1",0
"DNM2","PACSIN2",0
"AMPH","DNM2",0
"DNM2","SDC4",0
"PPP3CC","DNM2",0
"NME2","DNM2",0
"DNM2","SH2D3A",0
"DNM2","AHI1",0
"ELP3","HIST1H3J",0
"ELP1","ELP3",0
"KTI12","ELP3",0
"ELP2","ELP3",0
"AURKB","TACC1",0
"AURKC","TACC1",0
"NCOA1","HIST1H3J",1
"AR","NCOA1",0
"SUMO1","NCOA1",0
"NCOA2","NCOA1",0
"NCOA1","SMARCC1",1
"STAT6","NCOA1",0
"NR3C1","NCOA1",0
"NCOA1","RORB",0
"NCOA1","PGR",1
"NCOA1","STAT5A",1
"HIF1A","NCOA1",0
"NR1I2","NCOA1",0
"NCOA1","PPARA",1
"NCOA1","VDR",1
"CREBBP","NCOA1",0
"NCOA1","FOS",1
"TDG","NCOA1",0
"MAPK1","NCOA1",1
"NR5A1","NCOA1",0
"NCOA1","NR1H4",0
"NCOA1","NR1H3",1
"ESRRG","NCOA1",0
"NCOA1","ESR2",0
"TEAD2","NCOA1",0
"NCOA1","FOXA2",0
"NCOA1","ASXL1",1
"ASXL1","NCOA1",1
"CIITA","NCOA1",0
"NCOA1","RBBP6",0
"MAPK8","PKMYT1",1
"PLK1","PKMYT1",-1
"PKMYT1","PLK1",0
"PKMYT1","BCL2",0
"PKMYT1","PIN1",0
"PKMYT1","P39951",0
"CHFR","PLK1",-1
"PARP1","CHFR",0
"USP7","CHFR",0
"TPT1","CHFR",0
"BRD4","CHFR",0
"MYB","LEF1",0
"CSNK2A1","LEF1",1
"PIAS4","LEF1",1
"LEF1","PIAS4",0
"NOTCH1","LEF1",1
"LEF1","MITF",1
"NLK","LEF1",0
"LEF1","NLK",0
"SMAD3","LEF1",1
"TCF7","LEF1",1
"CSNK1D","LEF1",-1
"PAX3","LEF1",1
"GPI","LEF1",0
"TLE1","LEF1",1
"LEF1","TLE1",1
"PITX2","LEF1",1
"LEF1","PITX2",1
"TLE2","LEF1",-1
"JUP","LEF1",1
"ALYREF","LEF1",0
"CDX1","LEF1",0
"LEF1","CDX1",1
"NARF","LEF1",0
"ALX4","LEF1",0
"RIOX1","SP7",-1
"RUNX1T1","HDAC1",0
"RUNX1T1","RELA",0
"RUNX1T1","PRKDC",0
"RUNX1T1","RUNX1",-1
"BCL6","RUNX1T1",0
"HSP90AA1","RUNX1T1",0
"PRKAR2A","RUNX1T1",0
"ATN1","RUNX1T1",0
"RUNX1T1","TCF12",0
"PRKDC","HMGB2",0
"HMGB2","SET",0
"HMGB2","RAG1",1
"HMGB2","UFD1",0
"HMGB2","SYVN1",0
"HMGB2","NSG1",0
"SUV39H2","HIST1H3J",-1
"PHF8","HIST1H3J",1
"KDM4D","HIST1H3J",0
"ASH1L","HIST1H3J",1
"AKT1","HIST1H3J",0
"RPS6KA5","HIST1H3J",1
"EZH2","HIST1H3J",-1
"HIST1H3J","CBX1",0
"GTF3C4","HIST1H3J",1
"KMT2E","HIST1H3J",1
"KDM5A","HIST1H3J",-1
"PRMT6","HIST1H3J",-1
"KDM1B","HIST1H3J",-1
"NCOA2","HIST1H3J",1
"AURKB","HIST1H3J",0
"PADI4","HIST1H3J",-1
"KDM4C","HIST1H3J",0
"CLOCK","HIST1H3J",1
"CHEK1","HIST1H3J",-1
"KDM5D","HIST1H3J",-1
"PSIP1","HIST1H3J",0
"KMT2D","HIST1H3J",1
"SIRT2","HIST1H3J",-1
"DOT1L","HIST1H3J",1
"MAML1","HIST1H3J",1
"SETD2","HIST1H3J",1
"PAK1","HIST1H3J",1
"ASF1A","HIST1H3J",1
"KDM3B","HIST1H3J",0
"HIST1H3J","CHAF1A",0
"KAT6A","HIST1H3J",1
"KMT2A","HIST1H3J",1
"HIST1H3J","EGLN1",0
"TLK1","HIST1H3J",0
"PARP1","HIST1H3J",1
"SMYD2","HIST1H3J",1
"KDM4A","HIST1H3J",0
"KDM4B","HIST1H3J",-1
"PRKCD","HIST1H3J",1
"HIST1H3J","CHD4",0
"NSD1","HIST1H3J",0
"CREBBP","HIST1H3J",1
"MAPK14","HIST1H3J",1
"KDM1A","HIST1H3J",0
"SUV39H1","HIST1H3J",-1
"PRMT5","HIST1H3J",1
"EHMT2","HIST1H3J",-1
"HIST1H3J","SET",0
"KDM5B","HIST1H3J",-1
"JAK2","HIST1H3J",1
"SETDB2","HIST1H3J",0
"KDM3A","HIST1H3J",1
"KDM5C","HIST1H3J",-1
"SETDB1","HIST1H3J",-1
"KAT2A","HIST1H3J",1
"MAP3K20","HIST1H3J",0
"PIM2","HIST1H3J",1
"PBK","HIST1H3J",1
"WDR5","HIST1H3J",0
"PPP1CC","HIST1H3J",0
"HIST1H3J","CDYL",0
"VRK1","HIST1H3J",1
"PIM3","HIST1H3J",1
"AIRE","HIST1H3J",0
"TRIM24","HIST1H3J",0
"PPP2CB","HIST1H3J",0
"AURKC","HIST1H3J",1
"Q9N0X0","HIST1H3J",0
"HASPIN","HIST1H3J",0
"HIST1H3J","DPF3",0
"HIST1H3J","ING4",0
"HIST1H3J","UHRF2",0
"HIST1H3J","SGF29",0
"CDK6","AR",0
"CDKN2D","CDK6",0
"CDK6","CDKN2D",0
"MYC","CDK6",1
"NPAS2","CDK6",0
"CDK6","PRDX1",-1
"CDK7","CDK6",0
"CDK6","CDKN2A",0
"CDKN2A","CDK6",0
"CDKN2C","CDK6",0
"CDK6","CDKN2C",0
"CDK6","NPM1",0
"CDK6","RBL1",-1
"CDK6","RB1",-1
"CDK6","TGFBR1",0
"CDK6","USP17L2",0
"CDK6","RELA",0
"CDK6","ATM",0
"CCND3","CDK6",1
"CDK6","CCND3",0
"CDK6","PKM",0
"CDK6","CCNE1",0
"CDK6","FOXO3",0
"CDK6","RUNX1",0
"RUNX1","CDK6",-1
"CDK6","NDEL1",0
"CDKN1B","CDK6",-1
"CDK6","CDKN1B",0
"CCND1","CDK6",1
"CDK6","CCND1",0
"CDKN1A","CDK6",-1
"CDK6","CDKN1A",-1
"CDK4","CDK6",0
"CDK6","CDK4",0
"CDK6","CNOT7",0
"CDK6","CDC37",0
"PPM1B","CDK6",0
"CDK6","PPM1B",0
"CDK6","TFDP1",-1
"CDK6","ATXN1",0
"CDK6","MEF2C",0
"CDKN2B","CDK6",-1
"CDK6","CDKN2B",0
"MYC","MIR17HG",1
"E2F1","MIR17HG",1
"MIR17HG","E2F1",-1
"RUNX1","MIR17HG",-1
"MIR17HG","RUNX1",-1
"IL10RA","IL10RB",0
"IL22","IL10RB",1
"IL10RB","IL22RA1",0
"IL26","IL10RB",1
"UCN2","IL10RB",0
"IFNLR1","IL10RB",0
"IFNL1","IL10RB",1
"UCN3","IL10RB",0
"IFNL3","IL10RB",1
"IFNL2","IL10RB",1
"ISG15","ATXN2",0
"TARDBP","ATXN2",0
"PABPC1","ATXN2",0
"ACTN2","ACTN3",0
"CAMK2A","ACTN3",0
"PTK2","ACTN3",-1
"PLD2","ACTN3",0
"P60712","ACTN3",0
"GRIN2A","ACTN3",0
"NCAPH","ACTN3",0
"RPH3A","ACTN3",0
"DLG4","ACTN3",0
"SH3KBP1","ACTN3",-1
"ACTN2","NCOA2",0
"CAMK2A","ACTN2",0
"CAPN1","ACTN2",0
"ACTN2","CAPN1",0
"PDLIM1","ACTN2",0
"ACTN2","ZYX",0
"ZYX","ACTN2",0
"ERBIN","ACTN2",0
"ACTN1","ACTN2",0
"ACTN2","ACTN1",0
"KCNA5","ACTN2",0
"DLG4","ACTN2",0
"CAMK2D","ACTN2",0
"CAMK2G","ACTN2",0
"ACTN2","PALLD",0
"ADAM12","ACTN2",0
"TTN","ACTN2",0
"ANG","ACTN2",0
"SSX2IP","ACTN2",0
"JUN","MAPT",0
"PRKCG","MAPT",0
"MAPT","CASP3",0
"MYC","MAPT",0
"MAPK8","MAPT",1
"SGK1","MAPT",-1
"ROCK1","MAPT",0
"CAPN2","MAPT",-1
"PPP5C","MAPT",-1
"PDPK1","MAPT",0
"MAPT","STUB1",0
"CAMK2A","MAPT",0
"MAPK13","MAPT",0
"PLCG1","MAPT",0
"NGF","MAPT",0
"MAPK11","MAPT",-1
"CHEK1","MAPT",0
"MARK2","MAPT",-1
"RPS6KB1","MAPT",0
"PPP3R1","MAPT",-1
"PTGS2","MAPT",0
"CHEK2","MAPT",-1
"MAPT","CEBPB",0
"CEBPB","MAPT",0
"MARK1","MAPT",-1
"ABL1","MAPT",0
"FGF2","MAPT",0
"PRKCD","MAPT",0
"INS","MAPT",0
"MAPK14","MAPT",0
"F2R","MAPT",0
"CAPN3","MAPT",-1
"MAPT","GSK3B",0
"GSK3B","MAPT",-1
"TNF","MAPT",0
"MAPT","SNCA",0
"CSNK1D","MAPT",-1
"PIN1","MAPT",1
"CAPN1","MAPT",-1
"EIF2AK2","MAPT",0
"MAPK1","MAPT",0
"PEBP1","MAPT",0
"DYRK1A","MAPT",-1
"GPI","MAPT",0
"PTK2B","MAPT",0
"PPP3CB","MAPT",1
"WWOX","MAPT",0
"PPBP","MAPT",0
"BIN1","MAPT",0
"PRKAA1","MAPT",0
"CRP","MAPT",0
"P4HB","MAPT",0
"PKN1","MAPT",-1
"TUBB","MAPT",0
"MAPK12","MAPT",0
"MAPT","DCTN1",0
"PPP1CC","MAPT",0
"ANXA2","MAPT",0
"SYK","MAPT",-1
"CORT","MAPT",0
"SST","MAPT",0
"GRIN2A","MAPT",0
"CSNK1G1","MAPT",1
"TTBK1","MAPT",-1
"MAPT","AATF",0
"DUOX1","MAPT",0
"SRPK2","MAPT",0
